Pathway	Species	LOR002C	LOR003C	LOR005C	LOR006C	LOR007C	LOR008C	LOR009C	LOR011C	LOR012C	LOR013C	LOR014C	LOR015C	LOR016C	LOR017C	LOR018C	LOR019C	LOR020C	LOR021C	LOR022C	LOR023C	LOR024C	LOR025C	LOR026C	LOR027C	LOR028C	LOR029C	LOR030C	LOR033C	LOR034C	LOR036C	LOR037C	LOR042C	LOR046C	LOR051C	LOR054C	LOR055C	LOR058C	LOR060C	LOR061C	LOR062C	LOR063C	LOR065C	LOR070C	LOR072C	LOR074C	LOR076C	LOR078C	LOR081C	LOR082C	LOR083C	LOR084C	LOR085C	LOR086C	LOR090C	LOR091C	LOR098C	LOR099C	LOR101C	LOR102C	LOR103C	LOR202C	LOR203C	LOR204C	LOR206C	LOR207C	LOR208C	LOR210C	LOR211C	LOR212C	LOR214C	LOR215C	LOR216C	LOR217C	LOR218C	LOR219C	LOR220C	LOR221C	LOR222C	LOR223C	LOR224C	LOR225C	LOR226C	LOR227C	LOR228C	LOR229C	LOR230C	LOR231C	LOR233C	LOR234C	LOR235C	LOR237C	LOR238C	LOR239C	LOR240C	LOR241C	LOR242C	LOR243C	LOR246C	LOR248C	LOR249C	LOR254C	LOR258C	LOR259C	LOR260C	LOR262C	LOR264C	LOR269C	LOR270C	LOR272C	LOR274C	LOR275C	LOR279C	LOR281C	LOR282C	LOR283C	LOR284C	LOR287C	LOR288C	LOR289C	LOR294C	LOR295C	LOR300C	LOR301C	LOR303C
PWY_7111__pyruvate_fermentation_to_isobutanol_(engineered)	g__Pseudomonas.s__Pseudomonas_fragi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000184988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7111__pyruvate_fermentation_to_isobutanol_(engineered)	g__Pseudomonas.s__Pseudomonas_helleri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.92E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7111__pyruvate_fermentation_to_isobutanol_(engineered)	g__Pseudomonas.s__Pseudomonas_lundensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000173895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7111__pyruvate_fermentation_to_isobutanol_(engineered)	g__Sphingobacterium.s__Sphingobacterium_lactis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000900374	0	0	0	0	0	0	0	0	0	0	0
PWY_7111__pyruvate_fermentation_to_isobutanol_(engineered)	g__Streptococcus.s__Streptococcus_cristatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7111__pyruvate_fermentation_to_isobutanol_(engineered)	g__Streptococcus.s__Streptococcus_mitis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00143412	0	0	0	0	0	0	0	0	0	4.62E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000220552	0	0	0	0	0	0	0	0	0	0.000198225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7111__pyruvate_fermentation_to_isobutanol_(engineered)	g__Streptococcus.s__Streptococcus_oralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00147838	0	0	0	0	0	0	0	0	0	1.27E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000188507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7111__pyruvate_fermentation_to_isobutanol_(engineered)	g__Streptococcus.s__Streptococcus_sanguinis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7111__pyruvate_fermentation_to_isobutanol_(engineered)	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0120122	0	0	0.000169729	0.00492228	0	0	0	0.0049285	0.0050588	0.000845926	0.00423925	0.000587997	0	0.0030019	0.00117928	0.00592727	0	0	0.00387249	0.00294862	0.00233107	0	0.00514004	0	0	0.00236102	0.0013094	0.00460062	0.000295884	0.00746655	0	0.0111656	0	0.00132881	0	0.000966726	0	0	0.00224911	0	0	0.00124129	0.000270453	0.000394564	0.00053798	0.000288114	0.000547331	0.00252946	0.00214627	0	0	0.00810875	0	0.00111908	0.0036209	0.00476137	0.00118771	0.00038271	0.000699474	0	0	0.00170691	0.00278156	0	0.0115516	0.00147051	0.000667859	0.000842712	0	0.00070761	9.66E-05	0	0.00144377	0	0.000528208	0	0.00160741	0	0.00480054	0.0175	0.00625249	0.00140449	0.00326323	0	0.000221901	0	0.00066081	0	0	0.000522432	0.000508777	0	0	0.00207608	0	0.00544192	0	0.00506342	0.000310411	0	0.00334644	0.000544143	0	0.00569577	0	0.00231144	0	0.00105655	0
"PWY_7115__C4_photosynthetic_carbon_assimilation_cycle,_NAD_ME_type"	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000881775	0	0	0	0	0	0.000350874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY_7117__C4_photosynthetic_carbon_assimilation_cycle,_PEPCK_type"	g__Pseudomonas.s__Pseudomonas_helleri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000122304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY_7117__C4_photosynthetic_carbon_assimilation_cycle,_PEPCK_type"	g__Pseudomonas.s__Pseudomonas_lundensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000398753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY_7117__C4_photosynthetic_carbon_assimilation_cycle,_PEPCK_type"	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00485915	0	0	0	0.000793992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000674404	0.000781106	0	0	0	0	0	0	0	0.00126245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.13E-05	0	0	0	0	0	0	0	0.000552113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000250364	0	0	0	0	0	0.000541276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000938788	0	0	0
"PWY_7159__chlorophyllide_a_biosynthesis_III_(aerobic,_light_independent)"	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000217893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7184__pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_I	g__Acinetobacter.s__Acinetobacter_johnsonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00316681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7184__pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_I	g__Brevundimonas.s__Brevundimonas_diminuta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7184__pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_I	g__Brevundimonas.s__Brevundimonas_naejangsanensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000142963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7184__pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_I	g__Brevundimonas.s__Brevundimonas_vesicularis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00234314	0	0	0	0	0	0	0	0	0	0	0	0.000132868	0	0	0
PWY_7184__pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_I	g__Corynebacterium.s__Corynebacterium_accolens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000427524	0	0	0.0030951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7184__pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_I	g__Corynebacterium.s__Corynebacterium_doosanense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000378753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7184__pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_I	g__Corynebacterium.s__Corynebacterium_lipophiloflavum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00035546	0	0	0	0.000781611	0	0.00121197	0	0	0	0	0	0.00166045	0.00325275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000714968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00142834	0	0	0	0	0	0	0	0	0	0	0.000514966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00692334	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7184__pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_I	g__Corynebacterium.s__Corynebacterium_pseudogenitalium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000173372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7184__pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_I	g__Corynebacterium.s__Corynebacterium_tuberculostearicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7184__pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_I	g__Cutibacterium.s__Cutibacterium_acnes	0	0	0.017251	0	0.0233276	0	0.0203324	0.0199215	0.0229174	0	0.0206959	0.0370292	0.00639713	0.0184162	0.00394233	0	0.020217	0.00976838	0.00360056	0.0116761	0	0	0.00137738	0.00941872	0.00736339	0.00356572	0.0175714	0.00949104	0.00516006	0.00725588	0	0.0245477	0.0182959	0.00735247	0.00258612	0.00726817	0	0	0.00186165	0.016258	0.0172666	0.0177522	0.0114055	0.0101276	0.00230344	0.00940236	0.00347407	0	0.00865792	0	0.0094205	0.0145219	0	0.00292105	0.0189319	0	0.0175123	0.0196061	0.0133088	0.00497957	0.0138143	0.0181194	0.0205072	0	0.014983	0	0.00674258	0	0.00805056	0.00913703	0.0143544	0.0142705	0.0207547	0.0156069	0.00757712	0.0127146	0.00731699	0	0.0202389	0.0110353	0.0054931	0.0102658	0.0178543	0.0128801	0.0114941	0.0198665	0.020009	0.015305	0.0173011	0.0188879	0.0249648	0.00764105	0.015466	0.0113643	0	0.000757078	0.00562205	0.0144986	0	0.0224709	0.022411	0.014166	0.0201418	0.00287746	0.0112473	0.0147287	0.0213786	0.0232752	0.00801554	0.00738643	0.00172873	0.0210233	0	0.00373241	0.0124719	0	0.0158754	0.0164175	0.0111987	0.0242881	0.00234329	0.0195193	0.0173377	0.0185109
PWY_7184__pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_I	g__Cutibacterium.s__Cutibacterium_granulosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000179556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00135534	0	0	0.00147511	0.000230001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000314518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7184__pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_I	g__Cutibacterium.s__Propionibacterium_humerusii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00140225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00119874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7184__pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_I	g__Cutibacterium.s__Propionibacterium_namnetense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000171893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.93E-05	0	0	0	0	0	0	0	0	0	0	0.000252435	0.000669473	0	0	0	0	0	0	0	0	0	0	0	0	0.000352936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000362543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000715286	0	0	0	0	0
PWY_7184__pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_I	g__Dermacoccus.s__Dermacoccus_sp_PE3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00134159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7184__pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_I	g__Dietzia.s__Dietzia_timorensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000900321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7184__pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_I	g__Enhydrobacter.s__Enhydrobacter_aerosaccus	0	0	0	0	0	0	0	0	0	0	0	0	9.14E-05	0	0	0	0	0.00196325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000829051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000365585	0	0	0	0	0	0	0	0	0	0.000270904	0	0	0	0	0	0.000308745	0	0	0.000586653	0	0.000536527	0	0	0.00285906	0	0	0.00280969	0	0	0	0.000293386	0	0.00016661	0	0	0	0	0	0	0	0	0	0	0	0	7.62E-05	0	0	0	0	0	0	0	0	0.000230089	0	0	0	0	0	0	0.000148966	0	0	0	0	0	0	0	0	0	0	0
PWY_7184__pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_I	g__Halomonas.s__Halomonas_hydrothermalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000574998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7184__pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_I	g__Janibacter.s__Janibacter_hoylei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000110369	0	0	0	0	0	0	0	0	0	0	0	0	0.00359683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7184__pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_I	g__Janibacter.s__Janibacter_indicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00119425	0	0	0	0	0	0	0	0	0	0
PWY_7184__pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_I	g__Kocuria.s__Kocuria_indica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000500709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7184__pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_I	g__Kocuria.s__Kocuria_palustris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7184__pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_I	g__Kytococcus.s__Kytococcus_sedentarius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000455773	0	0.0018343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY_7184__pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_I	g__Luteimonas.s__Luteimonas_sp_83_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000401092	0	0	0
PWY_7184__pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_I	g__Microbacterium.s__Microbacterium_aurum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015442	0	0	0
PWY_7184__pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_I	g__Micrococcus.s__Micrococcus_aloeverae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00152226	0	0	0	0	0	0	0.000702365	0	0	0	0	0	0.000103383	0	0	0	0	0	0	0	0	0	0.00135867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.99E-05	0	0	0	0	0	0	0	0	0.000297985	0	0.000527302	0	0	0	0	0	0	0	0	0	0	0	0	0.000201178	0	0	0	0	0.000163511	0	0	0	0	0	0	0	0	0	0	0	0.0013062	0	0	0	0	0	0	0.000242626	0	0	0
