Pathway	Species	LOR015C	LOR016C	LOR018C	LOR019C	LOR020C	LOR022C	LOR025C	LOR026C	LOR028C	LOR029C	LOR033C	LOR036C	LOR037C	LOR051C	LOR054C	LOR058C	LOR060C	LOR061C	LOR074C	LOR076C	LOR078C	LOR081C	LOR083C	LOR084C	LOR085C	LOR086C	LOR090C	LOR098C	LOR103C	LOR206C	LOR208C	LOR210C	LOR211C	LOR212C	LOR215C	LOR219C	LOR221C	LOR222C	LOR225C	LOR229C	LOR241C	LOR242C	LOR243C	LOR260C	LOR272C	LOR275C	LOR281C	LOR282C	LOR284C	LOR289C	LOR295C
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Acinetobacter.s__Acinetobacter_johnsonii	0	0	0	0	0	0.000362378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00535378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Acinetobacter.s__Acinetobacter_ursingii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Brachybacterium.s__Brachybacterium_muris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000340106	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Brevundimonas.s__Brevundimonas_diminuta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000371633	0	0	0	0.00082318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Brevundimonas.s__Brevundimonas_naejangsanensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000154079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Brevundimonas.s__Brevundimonas_vesicularis	0	0	0	0	0	0	0	0.000194148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00161931	0	0	0	8.99E-05
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Corynebacterium.s__Corynebacterium_accolens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00141975	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Corynebacterium.s__Corynebacterium_amycolatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Corynebacterium.s__Corynebacterium_coyleae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Corynebacterium.s__Corynebacterium_doosanense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000182998	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Corynebacterium.s__Corynebacterium_lipophiloflavum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000178745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000380804	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Corynebacterium.s__Corynebacterium_pseudogenitalium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Corynebacterium.s__Corynebacterium_tuberculostearicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Cutibacterium.s__Cutibacterium_acnes	0	0.00630436	0.00105639	0	0.0110065	0.00254148	0	0.00120284	0.00593852	0.00135472	0.00759233	0.00558414	0.0214141	0.00465115	0.00170191	0	0	0	0.00180253	0.00676353	0.00264371	0.00319328	0.00352919	0.00706348	0.00704173	0.0206277	0.00159607	0	0.0028149	0.00336591	0	0.00455316	0	0.00559733	0.00928579	0.00476509	0.00523267	0.000782336	0.00538928	0.00762897	0.00759306	0.000484177	0.0038669	0.00550703	0.00422477	0.00153675	0	0.00297316	0	0.00834122	0.00220815
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Cutibacterium.s__Cutibacterium_granulosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000110622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Cutibacterium.s__Propionibacterium_humerusii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Cutibacterium.s__Propionibacterium_namnetense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000174097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00071257	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Deinococcus.s__Deinococcus_wulumuqiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000389475
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Dermacoccus.s__Dermacoccus_sp_PE3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000755144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Dietzia.s__Dietzia_timorensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00162085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Enhydrobacter.s__Enhydrobacter_aerosaccus	0	0.000293105	0	0	0	0	0	0.000374069	0	0	0	0	0	0.000743014	0	0	0	0	0	0	0	0	0	0.000179016	0	0	0	0	0	0	0	0.000277646	0	0.000162286	0	0.00214211	0	0.00216904	0	0	0	3.91E-05	0.000471396	0	0	0	0.000923584	0	0	0	0.000174236
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Haematobacter.s__Haematobacter_massiliensis	0	0	0	0	0	0.00230507	0	0	0	0	0	0	0	0	0.000268761	0	0	0	0	0	0	0	0	0	0	0	0.00064872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Halomonas.s__Halomonas_hydrothermalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000115147
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Hyphomonas.s__Hyphomonas_neptunium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000134715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Janibacter.s__Janibacter_hoylei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000105193	0.00311953	0	0	0	0	0	0.00647265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000148067
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Janibacter.s__Janibacter_indicus	0	0	0	0	0	0	0	0	0.00101165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00133308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00106331	0	0	0.000103381
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Kocuria.s__Kocuria_indica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Kocuria.s__Kocuria_palustris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Kocuria.s__Kocuria_rhizophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Kytococcus.s__Kytococcus_sedentarius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Luteimonas.s__Luteimonas_sp_83_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000409715
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Micrococcus.s__Micrococcus_aloeverae	0	0	0	0.00189325	0	0	0	0.000662128	0	0	0	0.00109227	0	0	3.23E-05	0	0	0.00340855	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000268174	0	0	0	0	0	0.000296653	0	0.000331204	0	0.000219054	0.00125258	0	0.000412232	0	0	0.00168217	0	0	0.000201031
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Micrococcus.s__Micrococcus_luteus	0	0	0	0.00184907	0	0	0	0.000828675	0	0	0	0.00103298	0	0	2.20E-05	0	0	0.0043468	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000224792	0	0	0	0	0	0.000643438	0	0.000283168	0	0.000176083	0.00136805	0	0.000965493	0	0	0.00209392	0.00297606	0	0.000248872
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Micrococcus.s__Micrococcus_terreus	0	0	0	0.0075762	0	0	0	0	0	0	0	0	0	0	0.000652557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00143886	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Modestobacter.s__Modestobacter_caceresii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Moraxella.s__Moraxella_osloensis	0	0.000147436	0	0	0	0	0	0.00126051	0	0	0	0	0	0.000743459	0	0	0	0	0	0	0	0	0	0.00062754	0	0	0	0	0	0	0	0.00022906	0	9.45E-05	0	0.00337496	0	0.00259438	0	0	0	0.000122847	0.00128747	0	0	0	0.000699164	0	0	0	0.000189267
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Mycobacteroides.s__Mycobacteroides_chelonae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Neisseria.s__Neisseria_flavescens	0	0	0	0	0	0	0	0	0	0.000183228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Neisseria.s__Neisseria_macacae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.06E-05
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Neisseria.s__Neisseria_mucosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.59E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Neisseria.s__Neisseria_sicca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000469813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.33E-05
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Paracoccus.s__Paracoccus_sanguinis	0	0.00262158	0	0	0	0	0	0	0	0	0	0	0	0	0.000352441	0	0	0	0	0	0	0	0	0	0	0	0.000492186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Paracoccus.s__Paracoccus_sphaerophysae	0	0	0	0	0	0	0	0	0.00274631	0	0	0	0	0	6.16E-05	0.00582705	0	0	0	0	0	0	0	0.00110089	0	0	0	0	0.00458396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00412171	0	0	0	0	0	0	0.00158285
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Pseudomonas.s__Pseudomonas_fragi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54E-05	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Pseudomonas.s__Pseudomonas_helleri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.67E-05	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Pseudomonas.s__Pseudomonas_lundensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000163616	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Streptococcus.s__Streptococcus_cristatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Streptococcus.s__Streptococcus_mitis	0	0	0	0	0	0	0	0	0	0.00336878	0	0	0	0	0	0	0.000397618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Streptococcus.s__Streptococcus_oralis	0	0	0	0	0	0	0	0	0	0.00161532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000262851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Streptococcus.s__Streptococcus_salivarius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000302755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Streptococcus.s__Streptococcus_salivarius_CAG_79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000175832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	g__Xanthomonadaceae_unclassified.s__Xanthomonadaceae_bacterium_NML91_0213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000118561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	unclassified	0	0	0.0104255	0	0	0.00252258	0	0.00383039	0.000623949	0	0.00133276	0.00221903	0	0.00385273	0.00233584	0	0.00378284	0	0.00289445	0.000895693	0.00943564	0	0	0.00160709	0	0	0.00108631	0	0	0	0	0.00283588	0	0.000690806	0.0031091	0	0.00133417	0.000510781	0.00158871	0.000861457	0.0170305	0.00133455	0.00271234	0	0.00185773	0.00315781	0.004227	0.000177439	0.00359469	0.00507672	0.00195011
PWY-6124: inosine-5'-phosphate biosynthesis II	g__Acinetobacter.s__Acinetobacter_johnsonii	0	0	0	0	0	0.000322394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II	g__Acinetobacter.s__Acinetobacter_ursingii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II	g__Brachybacterium.s__Brachybacterium_muris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000332505	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II	g__Brevundimonas.s__Brevundimonas_diminuta	0	0	0	0	0	0.00103109	0	0.000102271	0	0	0	0	0	0	0.000373701	0	0	0	0.000944468	0	0	0	0	0	0	0	0.00106002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.87E-05
PWY-6124: inosine-5'-phosphate biosynthesis II	g__Brevundimonas.s__Brevundimonas_naejangsanensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000150622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II	g__Brevundimonas.s__Brevundimonas_nasdae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II	g__Brevundimonas.s__Brevundimonas_vesicularis	0	0	0	0	0	0	0	0.000257124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00198122	0	0	0	6.79E-05
PWY-6124: inosine-5'-phosphate biosynthesis II	g__Corynebacterium.s__Corynebacterium_accolens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00125964	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II	g__Corynebacterium.s__Corynebacterium_amycolatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II	g__Corynebacterium.s__Corynebacterium_coyleae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II	g__Corynebacterium.s__Corynebacterium_doosanense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000183708	0	0	0	0	0	0	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II	g__Corynebacterium.s__Corynebacterium_lipophiloflavum	0	0	0	0	0	0	0	0.00037325	0	0	0	0	0	0	0.00131914	0	0	0	0.000733932	0	0.00114881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00166871	0	0.000615147	0	0	0	0.00518424	0	0	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II	g__Corynebacterium.s__Corynebacterium_pseudogenitalium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II	g__Corynebacterium.s__Corynebacterium_tuberculostearicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II	g__Cutibacterium.s__Cutibacterium_granulosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.47E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II	g__Cutibacterium.s__Propionibacterium_humerusii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II	g__Cutibacterium.s__Propionibacterium_namnetense	0	0	0	0	0	0	0	0	0	0	0	0.000249522	0	0	0.00016956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00069573	0
PWY-6124: inosine-5'-phosphate biosynthesis II	g__Deinococcus.s__Deinococcus_wulumuqiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000477342
PWY-6124: inosine-5'-phosphate biosynthesis II	g__Dermacoccus.s__Dermacoccus_sp_PE3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000608636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II	g__Dietzia.s__Dietzia_timorensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00151424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II	g__Enhydrobacter.s__Enhydrobacter_aerosaccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000101192	0	0	0	0	0	0	0	0	0	0.000168676	0	0	0	0	0	0	0	0.000192003	0	0	0	0.000638295	0	0.00125026	0	0	0	0	0.000279252	0	0	0	0.000230773	0	0	0	8.57E-05
PWY-6124: inosine-5'-phosphate biosynthesis II	g__Haematobacter.s__Haematobacter_massiliensis	0	0	0	0	0	0.00239068	0	0	0	0	0	0	0	0	0.000264848	0	0	0	0	0	0	0	0	0	0	0	0.000620304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II	g__Halomonas.s__Halomonas_hydrothermalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.82E-05
PWY-6124: inosine-5'-phosphate biosynthesis II	g__Hyphomonas.s__Hyphomonas_neptunium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000101783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II	g__Janibacter.s__Janibacter_hoylei	0	0	0	0	0	0	0	0	0.000358721	0	0	0	0	0	0.000107195	0	0	0	0	0	0	0.00654175	0	0	0	0	6.95E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000155259
PWY-6124: inosine-5'-phosphate biosynthesis II	g__Janibacter.s__Janibacter_indicus	0	0	0	0	0	0	0	0	0.00093069	0	0	0	0	0	3.01E-05	0	0	0	0	0	0	0	0	0	0	0	0.00130371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00154407	0	0	9.52E-05
PWY-6124: inosine-5'-phosphate biosynthesis II	g__Kocuria.s__Kocuria_rhizophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II	g__Luteimonas.s__Luteimonas_sp_83_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00037953
PWY-6124: inosine-5'-phosphate biosynthesis II	g__Micrococcus.s__Micrococcus_aloeverae	0	0	0	0.00194896	0	0	0	0.000983565	0	0	0	0.00102269	0	0	3.15E-05	0	0	0.00339448	0	0	0	0	0	0	0	0	0.00016958	0	0	0	0	0.000239522	0	0	0	0	0	0.000255656	0.000401871	0.000209188	0	0.000209667	0.00116832	0	0.000421544	0	0	0.00109392	0	0	0.000187776
